timestamp,job_id,filename,vehicle_id,vehicle_type,license_plate,confidence,red_light_violation,color,make_model,speed_kph,frame_time
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0059,car,,0.784,False,,,,1.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0058,car,,0.807,False,,,,1.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0057,truck,JUCL ABOCS,0.813,False,,,,1.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0085,truck,,0.658,False,,,,6.0
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0114,truck,,0.412,False,,,,9.0
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0141,truck,,0.786,False,,,,13.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0172,bus,,0.667,False,,,,13.8
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0205,car,,0.331,False,,,,15.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0247,car,,0.44,False,,,,19.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0327,car,,0.33,False,,,,25.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0330,truck,,0.783,False,,,,27.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0357,truck,,0.596,False,,,,26.4
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0409,truck,,0.353,False,,,,28.8
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0406,truck,,0.725,False,,,,31.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0433,truck,,0.332,False,,,,30.0
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0486,truck,,0.57,False,,,,34.8
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0546,truck,,0.388,False,,,,36.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0537,car,,0.415,False,,,,36.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0654,car,,0.418,False,,,,42.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0674,car,,0.451,False,,,,44.4
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0843,car,,0.364,False,,,,54.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0846,car,,0.348,False,,,,56.4
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0864,car,,0.334,False,,,,59.4
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0876,bus,,0.441,False,,,,59.4
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0904,truck,,0.784,False,,,,60.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0933,truck,,0.573,False,,,,66.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0992,car,,0.336,False,,,,67.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0990,car,,0.335,False,,,,67.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1029,truck,,0.389,False,,,,69.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1036,bus,,0.814,False,,,,71.4
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1035,car,,0.499,False,,,,71.4
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1053,car,,0.534,False,,,,70.8
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1073,car,,0.317,False,,,,72.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1113,truck,,0.468,False,,,,76.8
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1161,car,,0.314,False,,,,77.4
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1160,truck,,0.392,False,,,,79.8
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1194,car,,0.609,False,,,,79.8
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1221,car,,0.607,False,,,,82.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1261,car,,0.67,False,,,,87.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1270,car,,0.358,False,,,,85.8
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1298,car,,0.333,False,,,,87.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1318,car,,0.631,False,,,,89.4
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-1327,car,,0.357,False,,,,89.4
2026-03-13T03:58:38.352217,7a3442d0-bb1d-4bcd-a78b-2f23271baf90,traffic_violation.mp4,VH-0012,car,,0.311,False,,,,0.0
2026-03-13T03:58:38.352217,7a3442d0-bb1d-4bcd-a78b-2f23271baf90,traffic_violation.mp4,VH-0011,car,,0.463,False,,,,3.5
2026-03-13T03:58:38.352217,7a3442d0-bb1d-4bcd-a78b-2f23271baf90,traffic_violation.mp4,VH-0010,truck,,0.792,False,,,,0.0
2026-03-13T03:58:38.352217,7a3442d0-bb1d-4bcd-a78b-2f23271baf90,traffic_violation.mp4,VH-0009,car,,0.682,False,,,,17.52
2026-03-13T03:58:38.352217,7a3442d0-bb1d-4bcd-a78b-2f23271baf90,traffic_violation.mp4,VH-0015,car,,0.658,False,,,,2.5
2026-03-13T03:58:38.352217,7a3442d0-bb1d-4bcd-a78b-2f23271baf90,traffic_violation.mp4,VH-0014,car,,0.77,False,,,,16.52
2026-03-13T03:58:38.352217,7a3442d0-bb1d-4bcd-a78b-2f23271baf90,traffic_violation.mp4,VH-0013,truck,,0.759,False,,,,0.5
2026-03-13T03:58:38.352217,7a3442d0-bb1d-4bcd-a78b-2f23271baf90,traffic_violation.mp4,VH-0018,car,,0.658,False,,,,2.5
2026-03-13T03:58:38.352217,7a3442d0-bb1d-4bcd-a78b-2f23271baf90,traffic_violation.mp4,VH-0017,car,,0.357,False,,,,1.0
2026-03-13T03:58:38.352217,7a3442d0-bb1d-4bcd-a78b-2f23271baf90,traffic_violation.mp4,VH-0016,car,,0.705,False,,,,3.0
2026-03-13T03:58:38.352217,7a3442d0-bb1d-4bcd-a78b-2f23271baf90,traffic_violation.mp4,VH-0089,car,,0.347,False,,,,6.51
2026-03-13T03:58:38.352217,7a3442d0-bb1d-4bcd-a78b-2f23271baf90,traffic_violation.mp4,VH-0127,car,,0.396,False,,,,12.51
2026-03-13T03:58:38.352217,7a3442d0-bb1d-4bcd-a78b-2f23271baf90,traffic_violation.mp4,VH-0207,car,,0.912,True,,,,17.52
2026-03-13T03:58:54.310092,65af6921-e4b1-42b7-b3cd-8bf3ca256dc4,traffic_video_07_trimmed.avi,VH-0008,car,,0.472,False,,,,0.0
2026-03-13T03:58:54.310092,65af6921-e4b1-42b7-b3cd-8bf3ca256dc4,traffic_video_07_trimmed.avi,VH-0007,car,,0.59,False,,,,0.0
2026-03-13T03:58:54.310092,65af6921-e4b1-42b7-b3cd-8bf3ca256dc4,traffic_video_07_trimmed.avi,VH-0006,truck,,0.678,False,,,,0.0
2026-03-13T03:58:54.310092,65af6921-e4b1-42b7-b3cd-8bf3ca256dc4,traffic_video_07_trimmed.avi,VH-0005,car,,0.624,False,,,,1.0
2026-03-13T03:58:54.310092,65af6921-e4b1-42b7-b3cd-8bf3ca256dc4,traffic_video_07_trimmed.avi,VH-0004,car,,0.706,False,,,,0.0
